filepath,testclass,testname,line number,assert string
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_add_view,8397,"self.assertRedirects(response, self.get_change_url(User.objects.get(username='dummy').pk))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_add_view,8406,"self.assertRedirects(response, self.get_change_url(User.objects.get(username='dummy2').pk))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_add_view,8415,"self.assertRedirects(response, self.get_add_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_add_view_without_preserved_filters,8421,"self.assertContains(response, '<form method=""post"" id=""user_form"" novalidate>')"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_assert_url_equal,8185,"self.assertURLEqual('http://testserver{}?_changelist_filters=is_staff__exact%3D0%26is_superuser__exact%3D0'.format(change_user_url), 'http://testserver{}?_changelist_filters=is_staff__exact%3D0%26is_superuser__exact%3D0'.format(change_user_url))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_assert_url_equal,8193,self.assertRaises(AssertionError)
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_assert_url_equal,8194,"self.assertURLEqual('http://testserver{}?_changelist_filters=is_staff__exact%3D0%26is_superuser__exact%3D0'.format(change_user_url), 'http://testserver{}?_changelist_filters=is_staff__exact%3D1%26is_superuser__exact%3D1'.format(change_user_url))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_assert_url_equal,8202,"self.assertURLEqual('http://testserver{}?_changelist_filters=is_staff__exact%3D0%26is_superuser__exact%3D0'.format(change_user_url), '{}?_changelist_filters=is_staff__exact%3D0%26is_superuser__exact%3D0'.format(change_user_url))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_assert_url_equal,8210,"self.assertURLEqual('{}?is_staff__exact=0&is_superuser__exact=0'.format(reverse('admin:auth_user_changelist')), '{}?is_superuser__exact=0&is_staff__exact=0'.format(reverse('admin:auth_user_changelist')))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_assert_url_equal,8220,"self.assertURLEqual('{}?_changelist_filters=is_staff__exact%3D0%26is_superuser__exact%3D0'.format(change_user_url), '{}?_changelist_filters=is_superuser__exact%3D0%26is_staff__exact%3D0'.format(change_user_url))"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8304,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8311,"self.assertURLEqual(form_action[1], '?%s' % self.get_preserved_filters_querystring())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8320,"self.assertURLEqual(history_link[1], self.get_history_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8326,"self.assertURLEqual(delete_link[1], self.get_delete_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8339,"self.assertRedirects(response, self.get_changelist_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8345,"self.assertRedirects(response, self.get_change_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view,8351,"self.assertRedirects(response, self.get_add_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view_close_link,8367,"self.assertURLEqual(close_link, self.get_changelist_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_change_view_without_preserved_filters,8372,"self.assertContains(response, '<form method=""post"" id=""user_form"" novalidate>')"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_changelist_view,8292,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_changelist_view,8299,"self.assertURLEqual(detail_link[1], self.get_change_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_delete_view,8426,"self.assertRedirects(response, self.get_changelist_url())"
tests\admin_views\tests.py,AdminKeepChangeListFiltersTests,test_url_prefix,8439,"self.assertURLEqual(self.get_changelist_url(), add_preserved_filters(context, url))"
tests\admin_views\tests.py,AdminSearchTest,test_beginning_matches,4734,"self.assertContains(response, '\n1 person\n')"
tests\admin_views\tests.py,AdminSearchTest,test_beginning_matches,4735,"self.assertContains(response, 'Guido')"
tests\admin_views\tests.py,AdminSearchTest,test_beginning_matches,4741,"self.assertContains(response, '\n0 persons\n')"
tests\admin_views\tests.py,AdminSearchTest,test_beginning_matches,4742,"self.assertNotContains(response, 'Guido')"
tests\admin_views\tests.py,AdminSearchTest,test_exact_matches,4721,"self.assertContains(response, '\n1 recommendation\n')"
tests\admin_views\tests.py,AdminSearchTest,test_exact_matches,4727,"self.assertContains(response, '\n0 recommendations\n')"
tests\admin_views\tests.py,AdminSearchTest,test_no_total_count,4786,self.assertNumQueries(4)
tests\admin_views\tests.py,AdminSearchTest,test_no_total_count,4790,"self.assertContains(response, '<span class=""small quiet"">1 result (<a href=""?"">Show all</a>)</span>', html=True)"
tests\admin_views\tests.py,AdminSearchTest,test_no_total_count,4795,self.assertTrue(response.context['cl'].show_admin_actions)
tests\admin_views\tests.py,AdminSearchTest,test_pluggable_search,4752,"self.assertContains(response, '\n1 pluggable search person\n')"
tests\admin_views\tests.py,AdminSearchTest,test_pluggable_search,4753,"self.assertContains(response, 'Bob')"
tests\admin_views\tests.py,AdminSearchTest,test_pluggable_search,4759,"self.assertContains(response, '\n1 pluggable search person\n')"
tests\admin_views\tests.py,AdminSearchTest,test_pluggable_search,4760,"self.assertContains(response, 'Amy')"
tests\admin_views\tests.py,AdminSearchTest,test_reset_link,4769,self.assertNumQueries(5)
tests\admin_views\tests.py,AdminSearchTest,test_reset_link,4773,"self.assertContains(response, '<span class=""small quiet"">1 result (<a href=""?"">6 total</a>)</span>', html=True)"
tests\admin_views\tests.py,AdminSearchTest,test_search_on_sibling_models,4699,"self.assertContains(response, '\n1 recommendation\n')"
tests\admin_views\tests.py,AdminSearchTest,test_search_with_spaces,4816,"self.assertContains(response, '\n%s person' % hits)"
tests\admin_views\tests.py,AdminSearchTest,test_with_fk_to_field,4709,"self.assertContains(response, '\n1 user\n')"
tests\admin_views\tests.py,AdminSearchTest,test_with_fk_to_field,4710,"self.assertContains(response, '<input type=""hidden"" name=""%s"" value=""id"">' % TO_FIELD_VAR, html=True)"
tests\admin_views\tests.py,AdminSeleniumTestCase,_assertOptionsValues,203,"self.assertEqual(values, actual_values)"
tests\admin_views\tests.py,AdminSeleniumTestCase,assertCountSeleniumElements,191,"self.assertEqual(len(root_element.find_elements(By.CSS_SELECTOR, selector)), count)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_known_url_missing_slash_redirects_login_if_not_authenticated,8857,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin:login'), known_url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_known_url_missing_slash_redirects_with_slash_if_not_auth_no_catch_all_view,9003,"self.assertRedirects(response, known_url, status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_known_url_redirects_login_if_not_auth_without_final_catch_all_view,8994,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin10:login'), known_url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_known_url_redirects_login_if_not_authenticated,8849,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin:login'), known_url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_false,8967,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_false_without_final_catch_all_view,9064,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true,8889,"self.assertRedirects(response, known_url, status_code=301, target_status_code=403)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_force_script_name,8934,"self.assertRedirects(response, '/prefix' + known_url, status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_non_staff_user,8946,"self.assertRedirects(response, '/test_admin/admin/login/?next=/test_admin/admin/admin_views/article')"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_non_staff_user_query_string,8956,"self.assertRedirects(response, '/test_admin/admin/login/?next=/test_admin/admin/admin_views/article%3Fid%3D1')"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_query_string,8898,"self.assertRedirects(response, f'{known_url}?id=1', status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_query_without_final_catch_all_view,9052,"self.assertRedirects(response, f'{known_url}?id=1', status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_script_name,8910,"self.assertRedirects(response, '/prefix' + known_url, status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_script_name_query_string,8922,"self.assertRedirects(response, f'/prefix{known_url}?id=1', status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_unknown_url,8882,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_unknown_url_without_final_catch_all_view,9036,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_missing_slash_append_slash_true_without_final_catch_all_view,9043,"self.assertRedirects(response, known_url, status_code=301, target_status_code=403)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_non_admin_url_404_if_not_authenticated,9072,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_non_admin_url_shares_url_prefix,8865,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin:login'), url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_non_admin_url_shares_url_prefix_without_final_catch_all_view,9010,"self.assertRedirects(response, url, status_code=301)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_single_model_no_append_slash,8974,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_unknown_url_404_if_authenticated,8844,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_unknown_url_404_if_authenticated_without_final_catch_all_view,8987,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_unknown_url_404_if_not_authenticated_without_final_catch_all_view,8981,"self.assertEqual(response.status_code, 404)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_unknown_url_no_trailing_slash_if_not_auth_without_final_catch_all_view,9025,"self.assertRedirects(response, url + '/', status_code=301, fetch_redirect_response=False)"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_unknown_url_redirects_login_if_not_authenticated,8836,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin:login'), unknown_url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_unkown_url_without_trailing_slash_if_not_authenticated,8875,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin:login'), url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_url_no_trailing_slash_if_not_auth_without_final_catch_all_view,9017,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin10:login'), url))"
tests\admin_views\tests.py,AdminSiteFinalCatchAllPatternTests,test_url_without_trailing_slash_if_not_authenticated,8870,"self.assertRedirects(response, '%s?next=%s' % (reverse('admin:login'), url))"
tests\admin_views\tests.py,AdminUserMessageTest,send_message,8105,"self.assertContains(response, '<li class=""%s"">Test %s</li>' % (level, level), html=True)"
tests\admin_views\tests.py,AdminUserMessageTest,test_message_extra_tags,8137,"self.assertContains(response, '<li class=""extra_tag info"">Test tags</li>', html=True)"
tests\admin_views\tests.py,AdminViewBasicTest,test_add_query_string_persists,357,"self.assertEqual(parsed_url.query, qsl)"
tests\admin_views\tests.py,AdminViewBasicTest,test_add_with_GET_args,322,"self.assertContains(response, 'value=""My Section""', msg_prefix=""Couldn't find an input with the right value in the response"")"
tests\admin_views\tests.py,AdminViewBasicTest,test_adminsite_display_site_url,1386,"self.assertEqual(response.context['site_url'], '/my-site-url/')"
tests\admin_views\tests.py,AdminViewBasicTest,test_adminsite_display_site_url,1387,"self.assertContains(response, '<a href=""/my-site-url/"">View site</a>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_allowed_filtering_15103,1270,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_allows_attributeerror_to_bubble_up,1340,self.assertRaises(AttributeError)
tests\admin_views\tests.py,AdminViewBasicTest,test_app_index_context,1466,"self.assertContains(response, '<title>Admin_Views administration | Django site admin</title>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_app_index_context,1470,"self.assertEqual(response.context['title'], 'Admin_Views administration')"
tests\admin_views\tests.py,AdminViewBasicTest,test_app_index_context,1471,"self.assertEqual(response.context['app_label'], 'admin_views')"
tests\admin_views\tests.py,AdminViewBasicTest,test_app_index_context,1474,"self.assertSequenceEqual(models, sorted(models))"
tests\admin_views\tests.py,AdminViewBasicTest,test_app_index_context_reordered,1479,"self.assertContains(response, '<title>Admin_Views administration | Django site admin</title>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_app_index_context_reordered,1485,"self.assertSequenceEqual(models, sorted(models, reverse=True))"
tests\admin_views\tests.py,AdminViewBasicTest,test_aria_describedby_for_add_and_change_links,1646,"self.assertContains(response, f'<th scope=""row"" id=""{row_id}"">')"
tests\admin_views\tests.py,AdminViewBasicTest,test_aria_describedby_for_add_and_change_links,1647,"self.assertContains(response, f'<a href=""/test_admin/admin/{app_label}/{model_name}/"" class=""changelink"" aria-describedby=""{row_id}"">Change</a>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_aria_describedby_for_add_and_change_links,1652,"self.assertContains(response, f'<a href=""/test_admin/admin/{app_label}/{model_name}/add/"" class=""addlink"" aria-describedby=""{row_id}"">Add</a>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_add_GET,315,"self.assertIsInstance(response, TemplateResponse)"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_add_GET,316,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_add_POST,453,"self.assertEqual(response.status_code, 302)"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_edit_GET,395,"self.assertIsInstance(response, TemplateResponse)"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_edit_GET,396,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_edit_GET_old_url_redirect,423,"self.assertRedirects(response, reverse('admin:admin_views_section_change', args=(self.s1.pk,)))"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_edit_GET_string_PK,408,"self.assertRedirects(response, reverse('admin:index'))"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_edit_GET_string_PK,409,"self.assertEqual([m.message for m in response.context['messages']], ['section with ID “abc/<b>” doesn’t exist. Perhaps it was deleted?'])"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_edit_POST,473,"self.assertEqual(response.status_code, 302)"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_inheritance_GET_string_PK,435,"self.assertRedirects(response, reverse('admin:index'))"
tests\admin_views\tests.py,AdminViewBasicTest,test_basic_inheritance_GET_string_PK,436,"self.assertEqual([m.message for m in response.context['messages']], ['super villain with ID “abc” doesn’t exist. Perhaps it was deleted?'])"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_boolean_display_property,548,"self.assertContains(response, '<td class=""field-model_property_is_from_past""><img src=""/static/admin/img/icon-yes.svg"" alt=""True""></td>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_column_field_classes,519,"self.assertContains(response, 'column-callable_year')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_column_field_classes,520,"self.assertContains(response, 'field-callable_year')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_column_field_classes,522,"self.assertContains(response, 'column-lambda8')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_column_field_classes,523,"self.assertContains(response, 'field-lambda8')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_facet_toggle,892,"self.assertContains(response, '<a href=""?_facets=True"" class=""viewlink"">Show counts</a>', msg_prefix='Expected facet filter toggle not found in changelist view')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_facet_toggle,898,"self.assertContains(response, '<a href=""?"" class=""hidelink"">Hide counts</a>', msg_prefix='Expected facet filter toggle not found in changelist view')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_facet_toggle,905,"self.assertNotContains(response, 'Show counts', msg_prefix='Expected not to find facet filter toggle in changelist view')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_facet_toggle,910,"self.assertNotContains(response, 'Hide counts', msg_prefix='Expected not to find facet filter toggle in changelist view')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_facet_toggle,917,"self.assertNotContains(response, 'Show counts', msg_prefix='Expected not to find facet filter toggle in changelist view')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_facet_toggle,922,"self.assertNotContains(response, 'Hide counts', msg_prefix='Expected not to find facet filter toggle in changelist view')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_null_boolean_display,1091,"self.assertContains(response, 'icon-unknown.svg')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_callable,533,"self.assertContentBefore(response, 'Oldest content', 'Middle content', 'Results of sorting on callable are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_callable,539,"self.assertContentBefore(response, 'Middle content', 'Newest content', 'Results of sorting on callable are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_callable_query_expression,588,"self.assertContentBefore(response, 'Oldest content', 'Middle content', 'Results of sorting on callable are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_callable_query_expression,594,"self.assertContentBefore(response, 'Middle content', 'Newest content', 'Results of sorting on callable are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_callable_query_expression_reverse,613,"self.assertContentBefore(response, 'Middle content', 'Oldest content', 'Results of sorting on callable are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_callable_query_expression_reverse,619,"self.assertContentBefore(response, 'Newest content', 'Middle content', 'Results of sorting on callable are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model,634,"self.assertContentBefore(response, 'Newest content', 'Middle content', 'Results of sorting on Model method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model,640,"self.assertContentBefore(response, 'Middle content', 'Oldest content', 'Results of sorting on Model method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_admin,655,"self.assertContentBefore(response, 'Oldest content', 'Middle content', 'Results of sorting on ModelAdmin method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_admin,661,"self.assertContentBefore(response, 'Middle content', 'Newest content', 'Results of sorting on ModelAdmin method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_admin_reverse,679,"self.assertContentBefore(response, td_2009, td_2008, 'Results of sorting on ModelAdmin method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_admin_reverse,685,"self.assertContentBefore(response, td_2008, td_2000, 'Results of sorting on ModelAdmin method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_admin_reverse,696,"self.assertContentBefore(response, td_2000, td_2008, 'Results of sorting on ModelAdmin method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_admin_reverse,702,"self.assertContentBefore(response, td_2008, td_2009, 'Results of sorting on ModelAdmin method are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_meta,758,"self.assertContentBefore(response, link2, link1)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_model_meta,764,"self.assertContentBefore(response, link1, link2)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_multiple,721,"self.assertContentBefore(response, link3, link1)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_multiple,722,"self.assertContentBefore(response, link1, link2)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_multiple,728,"self.assertContentBefore(response, link2, link3)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_multiple,729,"self.assertContentBefore(response, link3, link1)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_override_model_admin,775,"self.assertContentBefore(response, link1, link2)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_preserve_queryset_ordering,746,"self.assertContentBefore(response, link3, link2)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_preserve_queryset_ordering,747,"self.assertContentBefore(response, link2, link1)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_property,562,"self.assertContentBefore(response, 'Oldest content', 'Middle content', 'Results of sorting on property are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_list_sorting_property,568,"self.assertContentBefore(response, 'Middle content', 'Newest content', 'Results of sorting on property are out of order.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_query_string_persists,386,"self.assertEqual(parsed_url.query, qsl)"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_logs_m2m_field_changes,1322,"self.assertRedirects(response, reverse('admin:admin_views_readablepizza_changelist'))"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_logs_m2m_field_changes,1331,"self.assertEqual(log.get_change_message(), 'Changed Toppings.')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_subtitle_per_object,1491,"self.assertContains(response, '<title>Article 1 | Change article | Django site admin</title>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_subtitle_per_object,1495,"self.assertContains(response, '<h1>Change article</h1>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_subtitle_per_object,1496,"self.assertContains(response, '<h2>Article 1</h2>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_subtitle_per_object,1500,"self.assertContains(response, '<title>Article 2 | Change article | Django site admin</title>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_subtitle_per_object,1504,"self.assertContains(response, '<h1>Change article</h1>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_subtitle_per_object,1505,"self.assertContains(response, '<h2>Article 2</h2>')"
tests\admin_views\tests.py,AdminViewBasicTest,test_change_view_with_show_delete_extra_context,1311,"self.assertNotContains(response, 'deletelink')"
tests\admin_views\tests.py,AdminViewBasicTest,test_changelist_with_no_change_url,1353,"self.assertContains(response, '<th class=""field-__str__"">%s</th>' % o, html=True)"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_empty_queryset,1390,"self.assertIs(Question.objects.exists(), False)"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_empty_queryset,1392,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_local_date_differ_from_utc,1422,"self.assertContains(response, 'question__expires__day=31')"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_local_date_differ_from_utc,1423,"self.assertContains(response, 'question__expires__month=12')"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_local_date_differ_from_utc,1424,"self.assertContains(response, 'question__expires__year=2016')"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_timezone_dst,1406,"self.assertContains(response, 'question__expires__day=16')"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_timezone_dst,1407,"self.assertContains(response, 'question__expires__month=10')"
tests\admin_views\tests.py,AdminViewBasicTest,test_date_hierarchy_timezone_dst,1408,"self.assertContains(response, 'question__expires__year=2016')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1139,"self.assertLogs('django.security.DisallowedModelAdminLookup', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1144,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1151,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1155,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1162,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1173,"self.assertContains(response, 'employee__person_ptr__exact')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_filtering,1178,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1182,"self.assertLogs('django.security.DisallowedModelAdminToField', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1184,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1188,"self.assertLogs('django.security.DisallowedModelAdminToField', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1192,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1199,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1206,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1213,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1222,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1230,"self.assertEqual(response.status_code, 200)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1235,"self.assertLogs('django.security.DisallowedModelAdminToField', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1237,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1241,"self.assertLogs('django.security.DisallowedModelAdminToField', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1245,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1249,"self.assertLogs('django.security.DisallowedModelAdminToField', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1251,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1254,"self.assertLogs('django.security.DisallowedModelAdminToField', 'ERROR')"
tests\admin_views\tests.py,AdminViewBasicTest,test_disallowed_to_field,1256,"self.assertEqual(response.status_code, 400)"
tests\admin_views\tests.py,AdminViewBasicTest,test_display_decorator_with_boolean_and_empty_value,1098,"self.assertRaisesMessage(ValueError, msg)"
tests\admin_views\tests.py,AdminViewBasicTest,test_edit_save_as,493,"self.assertEqual(response.status_code, 302)"
